flow_id,src_ip,src_port,dest_ip,dest_port,proto,timestamp,duration,ground_truth_label,expected_sid,split
FLOW_001632,172.16.0.1,50124,192.168.10.50,80,TCP,2017-07-06T14:18:43.200000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001633,172.16.0.1,50125,192.168.10.50,80,TCP,2017-07-06T14:18:45+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001634,172.16.0.1,50126,192.168.10.50,80,TCP,2017-07-06T14:18:46.800000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001635,172.16.0.1,50127,192.168.10.50,80,TCP,2017-07-06T14:18:48.600000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001636,172.16.0.1,50128,192.168.10.50,80,TCP,2017-07-06T14:18:50.400000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001637,172.16.0.1,50129,192.168.10.50,80,TCP,2017-07-06T14:18:52.200000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001638,172.16.0.1,50130,192.168.10.50,80,TCP,2017-07-06T14:18:54+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001639,172.16.0.1,50131,192.168.10.50,80,TCP,2017-07-06T14:18:55.800000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001640,172.16.0.1,50132,192.168.10.50,80,TCP,2017-07-06T14:18:57.600000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001641,172.16.0.1,50133,192.168.10.50,80,TCP,2017-07-06T14:18:59.400000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001642,172.16.0.1,50134,192.168.10.50,80,TCP,2017-07-06T14:19:01.200000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001643,172.16.0.1,50135,192.168.10.50,80,TCP,2017-07-06T14:19:03+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001644,172.16.0.1,50136,192.168.10.50,80,TCP,2017-07-06T14:19:04.800000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001645,172.16.0.1,50137,192.168.10.50,80,TCP,2017-07-06T14:19:06.600000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001646,172.16.0.1,50138,192.168.10.50,80,TCP,2017-07-06T14:19:08.400000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001647,172.16.0.1,50139,192.168.10.50,80,TCP,2017-07-06T14:19:10.200000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001648,172.16.0.1,50140,192.168.10.50,80,TCP,2017-07-06T14:19:12+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001649,172.16.0.1,50141,192.168.10.50,80,TCP,2017-07-06T14:19:13.800000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001650,172.16.0.1,50142,192.168.10.50,80,TCP,2017-07-06T14:19:15.600000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001651,172.16.0.1,50143,192.168.10.50,80,TCP,2017-07-06T14:19:17.400000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001652,172.16.0.1,50144,192.168.10.50,80,TCP,2017-07-06T14:19:19.200000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001653,172.16.0.1,50145,192.168.10.50,80,TCP,2017-07-06T14:19:21+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001654,172.16.0.1,50146,192.168.10.50,80,TCP,2017-07-06T14:19:22.800000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001655,172.16.0.1,50147,192.168.10.50,80,TCP,2017-07-06T14:19:24.600000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001656,172.16.0.1,50148,192.168.10.50,80,TCP,2017-07-06T14:19:26.400000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001657,172.16.0.1,50149,192.168.10.50,80,TCP,2017-07-06T14:19:28.200000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001658,172.16.0.1,50150,192.168.10.50,80,TCP,2017-07-06T14:19:30+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001659,172.16.0.1,50151,192.168.10.50,80,TCP,2017-07-06T14:19:31.800000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001660,172.16.0.1,50152,192.168.10.50,80,TCP,2017-07-06T14:19:33.600000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001661,172.16.0.1,50153,192.168.10.50,80,TCP,2017-07-06T14:19:35.400000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001662,172.16.0.1,50154,192.168.10.50,80,TCP,2017-07-06T14:19:37.200000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001663,172.16.0.1,50155,192.168.10.50,80,TCP,2017-07-06T14:19:39+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001664,172.16.0.1,50156,192.168.10.50,80,TCP,2017-07-06T14:19:40.800000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001665,172.16.0.1,50157,192.168.10.50,80,TCP,2017-07-06T14:19:42.600000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001666,172.16.0.1,50158,192.168.10.50,80,TCP,2017-07-06T14:19:44.400000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001667,172.16.0.1,50159,192.168.10.50,80,TCP,2017-07-06T14:19:46.200000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001668,172.16.0.1,50160,192.168.10.50,80,TCP,2017-07-06T14:19:48+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001669,172.16.0.1,50161,192.168.10.50,80,TCP,2017-07-06T14:19:49.800000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001670,172.16.0.1,50162,192.168.10.50,80,TCP,2017-07-06T14:19:51.600000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001671,172.16.0.1,50163,192.168.10.50,80,TCP,2017-07-06T14:19:53.400000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001672,172.16.0.1,50164,192.168.10.50,80,TCP,2017-07-06T14:19:55.200000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001673,172.16.0.1,50165,192.168.10.50,80,TCP,2017-07-06T14:19:57+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001674,172.16.0.1,50166,192.168.10.50,80,TCP,2017-07-06T14:19:58.800000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001675,172.16.0.1,50167,192.168.10.50,80,TCP,2017-07-06T14:20:00.600000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001676,172.16.0.1,50168,192.168.10.50,80,TCP,2017-07-06T14:20:02.400000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001677,172.16.0.1,50169,192.168.10.50,80,TCP,2017-07-06T14:20:04.200000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001678,172.16.0.1,50170,192.168.10.50,80,TCP,2017-07-06T14:20:06+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001679,172.16.0.1,50171,192.168.10.50,80,TCP,2017-07-06T14:20:07.800000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001680,172.16.0.1,50172,192.168.10.50,80,TCP,2017-07-06T14:20:09.600000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001681,172.16.0.1,50173,192.168.10.50,80,TCP,2017-07-06T14:20:11.400000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001682,172.16.0.1,50174,192.168.10.50,80,TCP,2017-07-06T14:20:13.200000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001683,172.16.0.1,50175,192.168.10.50,80,TCP,2017-07-06T14:20:15+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001684,172.16.0.1,50176,192.168.10.50,80,TCP,2017-07-06T14:20:16.800000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001685,172.16.0.1,50177,192.168.10.50,80,TCP,2017-07-06T14:20:18.600000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001686,172.16.0.1,50178,192.168.10.50,80,TCP,2017-07-06T14:20:20.400000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001687,172.16.0.1,50179,192.168.10.50,80,TCP,2017-07-06T14:20:22.200000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001688,172.16.0.1,50180,192.168.10.50,80,TCP,2017-07-06T14:20:24+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001689,172.16.0.1,50181,192.168.10.50,80,TCP,2017-07-06T14:20:25.800000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001690,172.16.0.1,50182,192.168.10.50,80,TCP,2017-07-06T14:20:27.600000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001691,172.16.0.1,50183,192.168.10.50,80,TCP,2017-07-06T14:20:29.400000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001692,172.16.0.1,50184,192.168.10.50,80,TCP,2017-07-06T14:20:31.200000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001693,172.16.0.1,50185,192.168.10.50,80,TCP,2017-07-06T14:20:33+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001694,172.16.0.1,50186,192.168.10.50,80,TCP,2017-07-06T14:20:34.800000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001695,172.16.0.1,50187,192.168.10.50,80,TCP,2017-07-06T14:20:36.600000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001696,172.16.0.1,50188,192.168.10.50,80,TCP,2017-07-06T14:20:38.400000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001697,172.16.0.1,50189,192.168.10.50,80,TCP,2017-07-06T14:20:40.200000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001698,172.16.0.1,50190,192.168.10.50,80,TCP,2017-07-06T14:20:42+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001699,172.16.0.1,50191,192.168.10.50,80,TCP,2017-07-06T14:20:43.800000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001700,172.16.0.1,50192,192.168.10.50,80,TCP,2017-07-06T14:20:45.600000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001701,172.16.0.1,50193,192.168.10.50,80,TCP,2017-07-06T14:20:47.400000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001702,172.16.0.1,50194,192.168.10.50,80,TCP,2017-07-06T14:20:49.200000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001703,172.16.0.1,50195,192.168.10.50,80,TCP,2017-07-06T14:20:51+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001704,172.16.0.1,50196,192.168.10.50,80,TCP,2017-07-06T14:20:52.800000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001705,172.16.0.1,50197,192.168.10.50,80,TCP,2017-07-06T14:20:54.600000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001706,172.16.0.1,50198,192.168.10.50,80,TCP,2017-07-06T14:20:56.400000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001707,172.16.0.1,50199,192.168.10.50,80,TCP,2017-07-06T14:20:58.200000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001708,172.16.0.1,50200,192.168.10.50,80,TCP,2017-07-06T14:21:00+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001709,172.16.0.1,50201,192.168.10.50,80,TCP,2017-07-06T14:21:01.800000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001710,172.16.0.1,50202,192.168.10.50,80,TCP,2017-07-06T14:21:03.600000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001711,172.16.0.1,50203,192.168.10.50,80,TCP,2017-07-06T14:21:05.400000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001712,172.16.0.1,50204,192.168.10.50,80,TCP,2017-07-06T14:21:07.200000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001713,172.16.0.1,50205,192.168.10.50,80,TCP,2017-07-06T14:21:09+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001714,172.16.0.1,50206,192.168.10.50,80,TCP,2017-07-06T14:21:10.800000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001715,172.16.0.1,50207,192.168.10.50,80,TCP,2017-07-06T14:21:12.600000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001716,172.16.0.1,50208,192.168.10.50,80,TCP,2017-07-06T14:21:14.400000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001717,172.16.0.1,50209,192.168.10.50,80,TCP,2017-07-06T14:21:16.200000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001718,172.16.0.1,50210,192.168.10.50,80,TCP,2017-07-06T14:21:18+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001719,172.16.0.1,50211,192.168.10.50,80,TCP,2017-07-06T14:21:19.800000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001720,172.16.0.1,50212,192.168.10.50,80,TCP,2017-07-06T14:21:21.600000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001721,172.16.0.1,50213,192.168.10.50,80,TCP,2017-07-06T14:21:23.400000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001722,172.16.0.1,50214,192.168.10.50,80,TCP,2017-07-06T14:21:25.200000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001723,172.16.0.1,50215,192.168.10.50,80,TCP,2017-07-06T14:21:27+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001724,172.16.0.1,50216,192.168.10.50,80,TCP,2017-07-06T14:21:28.800000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001725,172.16.0.1,50217,192.168.10.50,80,TCP,2017-07-06T14:21:30.600000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001726,172.16.0.1,50218,192.168.10.50,80,TCP,2017-07-06T14:21:32.400000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001727,172.16.0.1,50219,192.168.10.50,80,TCP,2017-07-06T14:21:34.200000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001728,172.16.0.1,50220,192.168.10.50,80,TCP,2017-07-06T14:21:36+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001729,172.16.0.1,50221,192.168.10.50,80,TCP,2017-07-06T14:21:37.800000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001730,172.16.0.1,50222,192.168.10.50,80,TCP,2017-07-06T14:21:39.600000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001731,172.16.0.1,50223,192.168.10.50,80,TCP,2017-07-06T14:21:41.400000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001732,172.16.0.1,50224,192.168.10.50,80,TCP,2017-07-06T14:21:43.200000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001733,172.16.0.1,50225,192.168.10.50,80,TCP,2017-07-06T14:21:45+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001734,172.16.0.1,50226,192.168.10.50,80,TCP,2017-07-06T14:21:46.800000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001735,172.16.0.1,50227,192.168.10.50,80,TCP,2017-07-06T14:21:48.600000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001736,172.16.0.1,50228,192.168.10.50,80,TCP,2017-07-06T14:21:50.400000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001737,172.16.0.1,50229,192.168.10.50,80,TCP,2017-07-06T14:21:52.200000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001738,172.16.0.1,50230,192.168.10.50,80,TCP,2017-07-06T14:21:54+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001739,172.16.0.1,50231,192.168.10.50,80,TCP,2017-07-06T14:21:55.800000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001740,172.16.0.1,50232,192.168.10.50,80,TCP,2017-07-06T14:21:57.600000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001741,172.16.0.1,50233,192.168.10.50,80,TCP,2017-07-06T14:21:59.400000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001742,172.16.0.1,50234,192.168.10.50,80,TCP,2017-07-06T14:22:01.200000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001743,172.16.0.1,50235,192.168.10.50,80,TCP,2017-07-06T14:22:03+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001744,172.16.0.1,50236,192.168.10.50,80,TCP,2017-07-06T14:22:04.800000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001745,172.16.0.1,50237,192.168.10.50,80,TCP,2017-07-06T14:22:06.600000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001746,172.16.0.1,50238,192.168.10.50,80,TCP,2017-07-06T14:22:08.400000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001747,172.16.0.1,50239,192.168.10.50,80,TCP,2017-07-06T14:22:10.200000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001748,172.16.0.1,50240,192.168.10.50,80,TCP,2017-07-06T14:22:12+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001749,172.16.0.1,50241,192.168.10.50,80,TCP,2017-07-06T14:22:13.800000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001750,172.16.0.1,50242,192.168.10.50,80,TCP,2017-07-06T14:22:15.600000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001751,172.16.0.1,50243,192.168.10.50,80,TCP,2017-07-06T14:22:17.400000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001752,172.16.0.1,50244,192.168.10.50,80,TCP,2017-07-06T14:22:19.200000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001753,172.16.0.1,50245,192.168.10.50,80,TCP,2017-07-06T14:22:21+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001754,172.16.0.1,50246,192.168.10.50,80,TCP,2017-07-06T14:22:22.800000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001755,172.16.0.1,50247,192.168.10.50,80,TCP,2017-07-06T14:22:24.600000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001756,172.16.0.1,50248,192.168.10.50,80,TCP,2017-07-06T14:22:26.400000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001757,172.16.0.1,50249,192.168.10.50,80,TCP,2017-07-06T14:22:28.200000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001758,172.16.0.1,50250,192.168.10.50,80,TCP,2017-07-06T14:22:30+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001759,172.16.0.1,50251,192.168.10.50,80,TCP,2017-07-06T14:22:31.800000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001760,172.16.0.1,50252,192.168.10.50,80,TCP,2017-07-06T14:22:33.600000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001761,172.16.0.1,50253,192.168.10.50,80,TCP,2017-07-06T14:22:35.400000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001762,172.16.0.1,50254,192.168.10.50,80,TCP,2017-07-06T14:22:37.200000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001763,172.16.0.1,50255,192.168.10.50,80,TCP,2017-07-06T14:22:39+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001764,172.16.0.1,50256,192.168.10.50,80,TCP,2017-07-06T14:22:40.800000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001765,172.16.0.1,50257,192.168.10.50,80,TCP,2017-07-06T14:22:42.600000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001766,172.16.0.1,50258,192.168.10.50,80,TCP,2017-07-06T14:22:44.400000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001767,172.16.0.1,50259,192.168.10.50,80,TCP,2017-07-06T14:22:46.200000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001768,172.16.0.1,50260,192.168.10.50,80,TCP,2017-07-06T14:22:48+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001769,172.16.0.1,50261,192.168.10.50,80,TCP,2017-07-06T14:22:49.800000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001770,172.16.0.1,50262,192.168.10.50,80,TCP,2017-07-06T14:22:51.600000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001771,172.16.0.1,50263,192.168.10.50,80,TCP,2017-07-06T14:22:53.400000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001772,172.16.0.1,50264,192.168.10.50,80,TCP,2017-07-06T14:22:55.200000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001773,172.16.0.1,50265,192.168.10.50,80,TCP,2017-07-06T14:22:57+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001774,172.16.0.1,50266,192.168.10.50,80,TCP,2017-07-06T14:22:58.800000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001775,172.16.0.1,50267,192.168.10.50,80,TCP,2017-07-06T14:23:00.600000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001776,172.16.0.1,50268,192.168.10.50,80,TCP,2017-07-06T14:23:02.400000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001777,172.16.0.1,50269,192.168.10.50,80,TCP,2017-07-06T14:23:04.200000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001778,172.16.0.1,50270,192.168.10.50,80,TCP,2017-07-06T14:23:06+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001779,172.16.0.1,50271,192.168.10.50,80,TCP,2017-07-06T14:23:07.800000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001780,172.16.0.1,50272,192.168.10.50,80,TCP,2017-07-06T14:23:09.600000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001781,172.16.0.1,50273,192.168.10.50,80,TCP,2017-07-06T14:23:11.400000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001782,172.16.0.1,50274,192.168.10.50,80,TCP,2017-07-06T14:23:13.200000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001783,172.16.0.1,50275,192.168.10.50,80,TCP,2017-07-06T14:23:15+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001784,172.16.0.1,50276,192.168.10.50,80,TCP,2017-07-06T14:23:16.800000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001785,172.16.0.1,50277,192.168.10.50,80,TCP,2017-07-06T14:23:18.600000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001786,172.16.0.1,50278,192.168.10.50,80,TCP,2017-07-06T14:23:20.400000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001787,172.16.0.1,50279,192.168.10.50,80,TCP,2017-07-06T14:23:22.200000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001788,172.16.0.1,50280,192.168.10.50,80,TCP,2017-07-06T14:23:24+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001789,172.16.0.1,50281,192.168.10.50,80,TCP,2017-07-06T14:23:25.800000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001790,172.16.0.1,50282,192.168.10.50,80,TCP,2017-07-06T14:23:27.600000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001791,172.16.0.1,50283,192.168.10.50,80,TCP,2017-07-06T14:23:29.400000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001792,172.16.0.1,50284,192.168.10.50,80,TCP,2017-07-06T14:23:31.200000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001793,172.16.0.1,50285,192.168.10.50,80,TCP,2017-07-06T14:23:33+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001794,172.16.0.1,50286,192.168.10.50,80,TCP,2017-07-06T14:23:34.800000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001795,172.16.0.1,50287,192.168.10.50,80,TCP,2017-07-06T14:23:36.600000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001796,172.16.0.1,50288,192.168.10.50,80,TCP,2017-07-06T14:23:38.400000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001797,172.16.0.1,50289,192.168.10.50,80,TCP,2017-07-06T14:23:40.200000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001798,172.16.0.1,50290,192.168.10.50,80,TCP,2017-07-06T14:23:42+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001799,172.16.0.1,50291,192.168.10.50,80,TCP,2017-07-06T14:23:43.800000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001800,172.16.0.1,50292,192.168.10.50,80,TCP,2017-07-06T14:23:45.600000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001801,172.16.0.1,50293,192.168.10.50,80,TCP,2017-07-06T14:23:47.400000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001802,172.16.0.1,50294,192.168.10.50,80,TCP,2017-07-06T14:23:49.200000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001803,172.16.0.1,50295,192.168.10.50,80,TCP,2017-07-06T14:23:51+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001804,172.16.0.1,50296,192.168.10.50,80,TCP,2017-07-06T14:23:52.800000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001805,172.16.0.1,50297,192.168.10.50,80,TCP,2017-07-06T14:23:54.600000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001806,172.16.0.1,50298,192.168.10.50,80,TCP,2017-07-06T14:23:56.400000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001807,172.16.0.1,50299,192.168.10.50,80,TCP,2017-07-06T14:23:58.200000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001808,172.16.0.1,50300,192.168.10.50,80,TCP,2017-07-06T14:24:00+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001809,172.16.0.1,50301,192.168.10.50,80,TCP,2017-07-06T14:24:01.800000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001810,172.16.0.1,50302,192.168.10.50,80,TCP,2017-07-06T14:24:03.600000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001811,172.16.0.1,50303,192.168.10.50,80,TCP,2017-07-06T14:24:05.400000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001812,172.16.0.1,50304,192.168.10.50,80,TCP,2017-07-06T14:24:07.200000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001813,172.16.0.1,50305,192.168.10.50,80,TCP,2017-07-06T14:24:09+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001814,172.16.0.1,50306,192.168.10.50,80,TCP,2017-07-06T14:24:10.800000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001815,172.16.0.1,50307,192.168.10.50,80,TCP,2017-07-06T14:24:12.600000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001816,172.16.0.1,50308,192.168.10.50,80,TCP,2017-07-06T14:24:14.400000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001817,172.16.0.1,50309,192.168.10.50,80,TCP,2017-07-06T14:24:16.200000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001818,172.16.0.1,50310,192.168.10.50,80,TCP,2017-07-06T14:24:18+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001819,172.16.0.1,50311,192.168.10.50,80,TCP,2017-07-06T14:24:19.800000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001820,172.16.0.1,50312,192.168.10.50,80,TCP,2017-07-06T14:24:21.600000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001821,172.16.0.1,50313,192.168.10.50,80,TCP,2017-07-06T14:24:23.400000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001822,172.16.0.1,50314,192.168.10.50,80,TCP,2017-07-06T14:24:25.200000+00:00,0.05,Web Attack - XSS,1000011,test
FLOW_001823,172.16.0.1,50315,192.168.10.50,80,TCP,2017-07-06T14:24:27+00:00,0.05,Web Attack - XSS,1000011,test
